名称,主たる事業,区分,設備おむつ交換,設備授乳,設備その他,設備内容,箇所数,設置場所,特徴,郵便番号,市区町村,住所,電話番号,FAX,メール,営業時間,定休日,URL,PR（赤ちゃんの駅）
手打そば　砂場,そば店,飲食,○,○,○,調乳用お湯の提供,1,【おむつ交換+授乳】店舗2階の座敷,急なおむつ交換場所の提供いたします。,340-0034,草加市,草加市氷川町713-3,048-925-1771,048-927-7189,,11:00～21:00,火曜日,,赤ちゃん連れのご家族様に広い座敷の提供をいたします!店舗2階の座敷になります。
蓮雀,そば店,飲食,×,○,○,調乳用お湯の提供,1,【授乳】店内客席,,340-0013,草加市,草加市松江2-8-13,048-936-1654,,,11:00～20:00,火曜日,,
めん道楽　砂場,そば店,飲食,×,○,○,調乳用お湯の提供,1,【授乳】店内客席,,340-0031,草加市,草加市新里町62,048-925-3711,,,11:00～20:00,火曜日,,赤ちゃん大好きです!
とみじ,そば店,飲食,×,○,○,調乳用お湯の提供,1,【授乳】店内客席,,336-0042,さいたま市南区,さいたま市南区大谷口1281,048-882-5428,048-882-5428,,11:00～20:00,木曜日,,ほ乳瓶による授乳のみできます。
砂場,そば店,飲食,○,○,○,調乳用お湯の提供,1,【おむつ交換+授乳】店内客席,,336-0042,さいたま市南区,さいたま市南区大谷口5469,048-873-6038,048-810-1205,,11:00～14:30、17:00～19:30,火曜日,,ほ乳瓶による授乳のみできます。
翠松庵,そば店,飲食,×,○,○,調乳用お湯の提供,1,【授乳】店内客席,,338-0813,さいたま市桜区,さいたま市桜区在家121,048-854-8272,048-864-7136,,11:30～14:30、17:30～19:30,火曜日、第三水曜日,,四季を通じて、草花、緑が楽しめる店舗です。
分上野藪かねこ,そば店,飲食,×,○,○,調乳用お湯の提供,1,【授乳】店内客席,,330-0062,さいたま市浦和区,さいたま市浦和区仲町2-9-11,048-822-6392,048-822-6392,,平日11:00～21:00、日祭日11:00～20:30,水曜日,,ほ乳瓶による授乳のみできます。
丸花,そば店,飲食,×,○,○,調乳用お湯の提供,1,【授乳】店内客席,,336-0926,さいたま市緑区,さいたま市緑区東浦和5-27-2,048-874-8505,048-874-8505,,11:30～15:00、17:30～20:30,火曜日夜、水曜日,,
平月庵,そば店,飲食,×,○,○,調乳用お湯の提供,1,【授乳】店内客席,,338-0824,さいたま市桜区,さいたま市桜区上大久保167-23,048-854-9091,,,11:00～21:00,水曜日,,ほ乳瓶による授乳のみできます。
やまと,そば店,飲食,×,○,○,調乳用お湯の提供,1,【授乳】店内客席,,338-0826,さいたま市桜区,さいたま市桜区大久保領家343-5,048-854-8948,,,11:30～20:00,月曜日,,
朝日屋,そば店,飲食,×,○,○,調乳用お湯の提供,1,【授乳】店内客席,,338-0812,さいたま市桜区,さいたま市桜区神田85-19,048-854-3815,,,11:00～15:00、17:00～20:00,水曜日,,ほ乳瓶による授乳のみできます。
四季のそば膳　えの本,そば店,飲食,○,○,○,調乳用お湯の提供,1,【おむつ交換+授乳】店内客席。たたみの部屋や個室もあります。,,338-0824,さいたま市桜区,さいたま市桜区上大久保189-1,048-852-3049,048-852-3176,,11:00～21:00,水曜日,,"挽きたて、打ちたて、ゆでたて　純そば店。
ほ乳瓶による授乳のみできます。"
満留賀やはぎ,そば店,飲食,○,○,○,調乳用お湯の提供,1,【おむつ交換+授乳】店内客席　おむつ交換は座敷席でできます。,,338-0811,さいたま市桜区,さいたま市桜区白鍬541,048-853-7455,048-853-7456,,11:30～20:30,火曜日,,ベビーカー入店可能。個室座敷席での授乳、おむつ替え可能。子ども用イスや食器類あります。
そば処　川越藪蕎麦,そば店,飲食,×,○,○,調乳用お湯の提供,1,【授乳】店内客席,,350-1106,川越市,川越市小室2-10,049-245-2346,,,11:00～15:00、17:00～20:00,火曜日,,ほ乳瓶による授乳のみできます。
手打ぞば　日乃出,そば店,飲食,×,○,○,調乳用お湯の提供,1,【授乳】店内客席,,350-1175,川越市,川越市笠幡4885-5,049-232-2965,049-233-6035,,11:00～20:00,火曜日,,"ご来店お待ちしております。
ほ乳瓶による授乳のみできます。"
手打そば　はら,そば店,飲食,×,○,○,調乳用お湯の提供,1,【授乳】店内客席,,350-0214,坂戸市,坂戸市千代田3-18-19,049-289-1789,049-289-1789,,11:30～15:00、17:00～21:00,火曜日,,ほ乳瓶による授乳のみできます。
長寿庵,そば店,飲食,×,○,○,調乳用お湯の提供,1,【授乳】店内客席,,350-1126,川越市,川越市旭町1-18-13,049-242-5315,,,11:00～20:00,木曜日,,ほ乳瓶による授乳のみできます。
手打そば　鈴や,そば店,飲食,×,○,○,調乳用お湯の提供,1,【授乳】店内客席,,350-1124,川越市,川越市新宿町5-20-7,049-246-6660,,,11:00～15:00、17:00～20:00,火曜日,,ほ乳瓶による授乳のみできます。
そば処　瀧乃家,そば店,飲食,×,○,○,調乳用お湯の提供,1,【授乳】店内客席,,350-1131,川越市,川越市岸町2-4-9,049-245-0780,,,11:00～20:30,水曜日,,ほ乳瓶による授乳のみできます。
はすみ,そば店,飲食,×,○,○,調乳用お湯の提供,1,【授乳】店内客席,,350-0036,川越市,川越市小仙波町2-15-10,049-224-5240,048-226-1622,,11:30～14:30、17:00～20:00,火曜日,http://www.hasumi.co.jp/,ほ乳瓶による授乳のみできます。
そば処　やぶ重,そば店,飲食,×,○,○,調乳用お湯の提供,1,【授乳】店内客席,,350-1133,川越市,川越市砂1072-3,049-243-9463,049-243-9463,,11:00～15:00、17:00～20:00,火曜日,,ほ乳瓶による授乳のみできます。
(有)寿庵　新富町本店,そば店,飲食,○,○,○,調乳用お湯の提供,1,【おむつ交換+授乳】店内客席,,350-0043,川越市,川越市新富町2-19-1,049-222-0942,049-222-0942,,11:00～17:00,水曜日,http://www.kawagoe.com/kotobukian/,
そば処　ときわ,そば店,飲食,×,○,○,調乳用お湯の提供,1,【授乳】店内客席,,350-0045,川越市,川越市南通町17-1,049-222-5497,049-222-5497,,11:30～15:00、18:00～21:00,水曜日,,ほ乳瓶による授乳のみできます。
大むら,そば店,飲食,×,○,○,調乳用お湯の提供,1,【授乳】店内客席,,333-0861,川口市,川口市柳崎1-2-32,048-265-5457,,,11:00～20:00,火曜日,,ほ乳瓶による授乳のみできます。
新乃家,そば店,飲食,○,○,○,調乳用お湯の提供,1,【おむつ交換+授乳】店内客席,,333-0868,川口市,川口市芝高木1-9-7,048-267-9257,,,11:00～20:00,火曜日,,
そば処　満留賀,そば店,飲食,×,○,○,調乳用お湯の提供,1,【授乳】店内客席,,333-0842,川口市,川口市前川3-15-2,048-266-3773,,,11:00～20:00,火曜日,,ほ乳瓶による授乳のみできます。
そば処　満留賀,そば店,飲食,×,○,○,調乳用お湯の提供,1,【授乳】店内客席,,333-0842,川口市,川口市前川2-28-7,048-261-5831,,,11:00～20:00,火曜日,,ほ乳瓶による授乳のみできます。
越前家,そば店,飲食,×,○,○,調乳用お湯の提供,1,【授乳】店内客席,,333-0866,川口市,川口市芝6824,048-268-0333,,,11:00～20:00,火曜日,,
巴屋,そば店,飲食,×,○,○,調乳用お湯の提供,1,【授乳】店内客席,,333-0866,川口市,川口市芝2-23-2,048-266-1283,,,11:00～20:30,火曜日,,ほ乳瓶による授乳のみできます。
株式会社富士住建　川口ショールーム,住宅販売,その他,○,×,×,,1,【おむつ交換】1階洗面所内,,332-0031,川口市,川口市青木1-6-9,048-240-5557,048-240-5558,,9時00分～19時00分(水・木は17時まで),無し,http://www.fujijuken.co.jp/,富士住建の川口ショールーム内に設置しております。駐車場、キッズルーム完備、お気軽にお立ち寄りください。
ベックスコーヒーショップ　与野店,飲食業,飲食,○,×,×,,1,【おむつ交換】1階レスト内,,330-0071,さいたま市浦和区,さいたま市浦和区上木崎1-8-9 JR与野駅西口階段下,048-815-8306,048-815-8306,T1642@jefb.co.jp,平日:6:45～21:00/土・日・祝日:6:45～20:00,なし,http://www.jefb.co.jp/becks/,"1階客席にキッズルーム、1階トイレ内におむつ交換台を備えたベックスコーヒーショップです。
是非ご家族でご来店ください。
スタッフ一同、心よりお待ちしています。"
株式会社松堀不動産,不動産,遊び,○,×,×,,1,【おむつ交換+授乳】2階キッズランド内　男女お手洗い入口,男女トイレ入口付近におむつ交換台が1台あります。,355-0015,東松山市,東松山市本町2-10-44 2階,0493-81-3112,0493-81-3114,,10:00～15:00,年末年始(臨時休業有),http://www.aruzo.net/,無料のキッズランドを営業しています。おしりがすっきりした後は思い切り体を動かして遊んで帰ってみてはいかがでしょうか。
社会福祉法人加須福祉会　三俣第三保育園,保育園,その他,○,×,×,,1,【おむつ交換】1階共用スペース,おむつ交換台が2台設置されています。,347-0062,加須市,加須市睦町2-76-1,0480-62-6820,0480-63-1063,mitumata@f2.dion.ne.jp,7:00～19:00,日曜日、祝祭日,http://www.h3.dion.ne.jp/~mitumata/,
近藤不動産株式会社,不動産業,その他,○,○,×,,2,【おむつ交換】トイレ／【授乳】空き教室で可能,店舗内に幼児教室（コペル）も併設しているので、お気軽にお立ち寄りください。,354-0036,富士見市,富士見市ふじみ野東1-1-3 アステールふじみ野イーステーション1D号,049-278-2226,049-278-2226,,10:00～17:00,年末年始・夏期休暇,http://www.kondo-gr.co.jp/,お住まいに関する設計・施工・不動産・リフォーム・メンテナンスなど、様々な視点から総合的にサポートする「快適生活応援企業」です！！
ローズの花鍼灸整骨院蒲生駅東口店,鍼灸・整骨院・マッサージ,その他,○,○,×,,1,【おむつ交換+授乳】院内,駅に近く、広いスペースの中でゆったりとおむつ交換や授乳ができます。,343-0836,越谷市,越谷市蒲生寿町17-4,048-999-6306,048-999-6306,info@rose-no-hana.com,9:00～12:30/15:00～20:00,年中無休　※ご予約の方には20時まで診療致します,https://rose-no-hana.com/koshigaya-gamou/,"乳幼児や小さなお子様がいらっしゃるママでも一緒に診察できる院を目指しています。蒲生駅徒歩1分の場所なので、おむつ交換だけでも気軽に来てください。
将来的には、ベビーベッドを2台設置し、子どものおもちゃを置き、お子様と一緒に来られる院を目指しております。"
ＭＢＴパートナーショップ　ナチュリーラ,小売業,買物,○,○,○,トイレ内に補助便座の用意あり,2,【おむつ交換＋授乳】店内試着室　【おむつ交換】店内トイレ,お子様連れ大歓迎！オムツ替え・授乳スペースの少ない川越の休憩場所としてご利用下さい。,350-0042,川越市,川越市中原町1-5-1 1F,049-228-4949,049-228-4949,naturela@outlook.com,10時30分～18時00分,水曜日,http://naturela.biz/,"子育て疲れを解消してください！子育て世代＆子供大好きなスタッフ常駐。
カラダにやさしいＭＢＴシューズは産後の骨盤調整・育児などによる腰痛予防にもおすすめです。お気軽に試し履きしてくださいね。"
ヤオコー鶴ヶ島店,食品スーパー,買物,○,×,×,,2,【おむつ交換】女子トイレ、多目的トイレ,,350-2204,鶴ヶ島市,鶴ヶ島市大字鶴ヶ丘340番地1,049-279-0911,049-285-6888,,9:00～21:30,年中無休,http://www.yaoko-net.com/,
TOTO大宮ショールーム,水まわり用設備機器,その他,○,○,×,,2,"【おむつ交換】女子トイレ
【おむつ交換+授乳】多目的トイレ","女子トイレ内:おむつ替えシートを設置。
多目的トイレ:おむつ替えできるパブリックシート、授乳用の椅子を設置。",337-0042,さいたま市見沼区,さいたま市見沼区南中野672-1,048-680-1010,048-682-1075,,10時00分～17時00分,水曜日,http://www.toto.co.jp,"TOTO大宮ショールームでは住宅の水まわり商品を展示しております。
キッズスペースもございますので、ぜひお気軽にご利用ください。
なお、販売・修理等はおこなっておりません。"
旭油業(株),ガソリン給油所,自動車,○,×,×,,1,【おむつ交換】ゲストルーム 多目的トイレ,,336-0963,さいたま市緑区,さいたま市緑区大門1730,048-878-1161,048-878-1162,,"(月～土)7時～21時
(日・祝)8時～20時",無休,,"新しく生まれ変わった店内は完全分煙となっており、小さなお子様にも安心して御来店いただけます。
トイレもこだわっており、広々としたスペースにベビーベッド、子ども用便座も用意しています。お子様連れにも安心な作りとなっております。"
岩槻駅前保育園キッズ・キッズ,保育,その他,○,○,×,,1,【おむつ交換+授乳】保育室,,339-0057,さいたま市岩槻区,さいたま市岩槻区本町3丁目9番1号 2階,048-757-6363,,,9時00分～18時00分,年末・年始・お盆,http://www.kidskids-sankei.com,"お忙しいパパさん・ママさんのために子育てをサポート致します。
お仕事や急なご用事にも気軽にご利用いただけます。
お預かり中のお子様のご様子を写メールで送らせていただいております。
短時間のお預かりにもご都合にあわせ対応いたします。"
